id,ad_content
ffe69d71-cea6-5b18-bd5c-58c9500c903b/a5,"22. In eine Wirthschaft eines benachbarten badischen Ortes wird eine rechtschaffene Dienstmagd, die im Kochen erfahren ist, gesucht. Dieselbe dürfte auf guten Lohn zählen, müßte aber sogleich eintreten. Zu erfragen bey Herrn Hauser, zum rothen Ochsen."
ffe69d71-cea6-5b18-bd5c-58c9500c903b/a6,"23. In einer hiesigen Handlung könnte ein junger Mann, der deutsch und französisch spricht, die nöthigen Comptoir-Kenntnisse besitzt und gute Zeugnisse seines Wohlverhaltens aufzuweisen hat, als Reisender eine Anstellung finden. Bewerber für diese Stelle belieben sich in No. 1632 zu melden."
ffe69d71-cea6-5b18-bd5c-58c9500c903b/a7,"24. Eine Schneiderin sucht eine Lehrtochter; dieselbe müßte sich aber gefallen lassen, in der Haushaltung ein wenig nach-"
ffe69d71-cea6-5b18-bd5c-58c9500c903b/a8,"25. Ein Frauenzimmer, welches deutsch und französisch spricht, und in allen Hausgeschäften erfahren ist, wünscht eine Anstellung als Haushälterin, Gesellschafterin, oder in einem Laden zu erhalten."
ffe69d71-cea6-5b18-bd5c-58c9500c903b/a9,"26. Ein lediger Mann von 30 Jahren, welcher eine saubere Handschrift schreibt, französisch und englisch spricht, wünscht eine diesen Fähigkeiten angemessene Beschäftigung, oder auch in einer Bandfabrike unterzukommen."
3323f44f-8cf2-52ca-a1e1-ceb8d4dc4818/a0,"23. In kl. Basel: Ein Losament, bestehend in 2 bis 3 heizbaren Stuben auf einem Boden, alles neu tapezirt, ablaufendem Wasserstein, 2 Kammern und Platz im Keller, alles schön hell, sogleich oder auf Weihnachtfronfasten zu beziehen, im Fall auch an Herren möblirt und mit oder ohne Kost billig zu verleihen."
3323f44f-8cf2-52ca-a1e1-ceb8d4dc4818/a1,"22. In Mitte der Stadt: Ein schönes helles und möblirtes Zimmer nebst guter bürgerlicher Kost, für einen oder zwey Herren, um billigen Zins; man beliebe zu melden. sich dafür in No. 1603"
3323f44f-8cf2-52ca-a1e1-ceb8d4dc4818/a10,8. In Mitte der Stadt an der schönsten Lage: zwey möb
3323f44f-8cf2-52ca-a1e1-ceb8d4dc4818/a11,"7. In No. 1705 am Spahlenberg: Ein geräumiges tapezirtes Zimmer nebst Küche und großer Kammer, mit der Benutzung des Brunnens u. zweyer Estriche, auf Weihnachtfronfasten; in No. 489 zu"
3323f44f-8cf2-52ca-a1e1-ceb8d4dc4818/a12,"6. Einige schöne Zimmer, möblirt oder ohne Möbeln, sogleich zu beziehen; eines dieser Zimmer könnte für eine Abendgeellschaft dienen."
3323f44f-8cf2-52ca-a1e1-ceb8d4dc4818/a13,"5. Auf dem Adelberg: Zwey Stuben auf einem Boden, mit schöner Aussicht, heller Küche und Kammer ꝛc., sogleich zu beziehen."
3323f44f-8cf2-52ca-a1e1-ceb8d4dc4818/a14,"4. In No. 478 am Spahlenberg: Ein helles Losament, 2 Stegen hoch, an wenig und stille Leute, auf Weihnachtfron"
3323f44f-8cf2-52ca-a1e1-ceb8d4dc4818/a15,"3. In No. 34, Rheingasse: Ein Losament eine Stege hoch, von Stube mit Alekofen, Küche mit ablaufendem Wasserstein, fasten. Weihnacht auf"
3323f44f-8cf2-52ca-a1e1-ceb8d4dc4818/a16,"2. In No. 584 an der Schneidergasse: Ein Stüblein und Kammer, sogleich zu beziehen."
3323f44f-8cf2-52ca-a1e1-ceb8d4dc4818/a17,0. Ein ganz kleiner Krauthobel.
3323f44f-8cf2-52ca-a1e1-ceb8d4dc4818/a18,"9. Eine zweyschläfrige Bettlade, in No. 982, AeschenVorstadt."
3323f44f-8cf2-52ca-a1e1-ceb8d4dc4818/a19,8. Für circa Fr. 1000 4prozentige Staats-Obligationen.
3323f44f-8cf2-52ca-a1e1-ceb8d4dc4818/a2,"21. In No. 352 in der Spahlen-Vorstadt: Ein Losament, welches zum Posamenten ebraucht werden kann."
3323f44f-8cf2-52ca-a1e1-ceb8d4dc4818/a20,7. Ein in gutem Stande sich befindender weythüriger Brodkasten.
3323f44f-8cf2-52ca-a1e1-ceb8d4dc4818/a21,"6. Für eine arme Familie wünschte man einen noch brauchbaren eisernen Ofen wo möglich zum Kochen eingerichtet, zu kaufen."
3323f44f-8cf2-52ca-a1e1-ceb8d4dc4818/a22,"6. Es wird eine hiesige Staatsobligation,  von Fr. 500, gesucht. 3 oder 4 %"
3323f44f-8cf2-52ca-a1e1-ceb8d4dc4818/a23,"4. Ein einthüriges Kästlein, ein kleines Tischlein und eine Kommode."
3323f44f-8cf2-52ca-a1e1-ceb8d4dc4818/a24,"3. Ein gutes brauchbares zinnernes oder kupfernes kleines Gießfaß, circa 2 Maas haltend; in No. 568 am Todtengäßlein Strüby, Uhrenmacher. bey"
3323f44f-8cf2-52ca-a1e1-ceb8d4dc4818/a25,"2. Ein kupferner Waschkessel, circa zwey Bükten haltend, auch ein dito kleinerer. 2 à 3 Züber haltend. Sich anzumelden. in No. 246 bey St. Peter."
3323f44f-8cf2-52ca-a1e1-ceb8d4dc4818/a26,"1. Ein Ordonnanz-Gewehr, so viel als nen."
3323f44f-8cf2-52ca-a1e1-ceb8d4dc4818/a27,"69. Bastplatten und Sparterie. Ein in Eisen gebundenes Wasserfaß. Ein Gestell zum Traubenaufhängen, sammt Stänglein."
3323f44f-8cf2-52ca-a1e1-ceb8d4dc4818/a28,"16. Am Bäumlein: Ein Keller, und ein schönes helles Losament im 2ten Stock, sogleich oder auf Weihnachtfronfasten zu beziehen; im Fall auch für einen Meßherrn oder Frauenzimmer mit Möbeln und Kost"
3323f44f-8cf2-52ca-a1e1-ceb8d4dc4818/a29,"14. In No. 1677 an der Hutgasse: Ein Losament 2 Stegen hoch, bestehend in Stube und Nebenstube, Kammer, Küche, Platz zu Holz und was der Augenschein zeigen wird, sogleich zu beziehen; auch könnte noch eine Stube und eine Kammer dazu gegeben werden."
3323f44f-8cf2-52ca-a1e1-ceb8d4dc4818/a3,"20. In No. 1643 auf dem Markt: Der iste Stock sammt Küche und ablaufendem Wasserstein; der zweyte Stock mit 2 heizbaren Zimmern, einer Kammer u. Platz zu Holz, sogleich zu beziehen."
3323f44f-8cf2-52ca-a1e1-ceb8d4dc4818/a30,"13. Eine Kammer, 2 Stegen hoch, mit oder ohne Bett, an eine Person, sogleich zu beziehen; zu erfragen in No. 87 auf dem Todtentanz."
3323f44f-8cf2-52ca-a1e1-ceb8d4dc4818/a31,"12. In No. 1332, St. Alban-Vorstadt: Ein helles Losament 2 Stegen hoch, Rheinseits, an stille und ehrbare Leute, künfti auf ronfaste"
3323f44f-8cf2-52ca-a1e1-ceb8d4dc4818/a32,"11. In No. 257 in der Neuen-Vorstadt: Ein Losament von Stube, Kammer, Platz zu Holz und im Keller, an wenig und stille Leute, auf WeihnachtFronfasten."
3323f44f-8cf2-52ca-a1e1-ceb8d4dc4818/a33,"1. Ein Losament, von allen Seiten hell und neu, bestehend in 2 Stuben, Schlafzimmer, Küche mit Ablauf des Wassers, Estrich, Platz zu Holz, Waschhaus und Keller, alles beschlüssig, sogleich oder auf Weihnachtfronfasten zu beziehen."
3323f44f-8cf2-52ca-a1e1-ceb8d4dc4818/a34,"15. Halbalte, oder neue ovale Fässer, 15 bis 20 Saum haltend."
3323f44f-8cf2-52ca-a1e1-ceb8d4dc4818/a35,"14. In No. 813, vordere Steinenvorstadt, wünscht man eine starke Handmänge, eine gute Zwirnmaschine, eine Pellotonoder Knaul-Maschine, ein gutes 4sitziges Schreibpult und zwey gute Straßburger Oefelein bald möglich zu kaufen."
3323f44f-8cf2-52ca-a1e1-ceb8d4dc4818/a36,"13. Eine große Waage von circa 20 Zentner Stärke, mit oder ohne Gewicht; man beliebe sich in No. 830 auf dem Blömlein zu melden."
3323f44f-8cf2-52ca-a1e1-ceb8d4dc4818/a37,12. Ein in gutem Stand sich befindendes einoder zweysitziges Schreibpult. Ferner ein Comptoir-Stuhl mit Gewind und epolstert.
3323f44f-8cf2-52ca-a1e1-ceb8d4dc4818/a38,11. Ein kleiner noch in gutem Stand besindlicher Koffer.
3323f44f-8cf2-52ca-a1e1-ceb8d4dc4818/a39,"68. Ein zu jedem Gewerbe dienliches, in Mitte der großen Stadt und an einem der besuchtesten Plätze gelegenes Haus, er Hand."
3323f44f-8cf2-52ca-a1e1-ceb8d4dc4818/a4,"19. In No. 1732 auf dem Markt: Zwey Stuben und Kammer, mit oder ohne Küche, oder auch theilweise möblirt, sogleich oder auf Weihnachtfronfasten zu beziehen."
3323f44f-8cf2-52ca-a1e1-ceb8d4dc4818/a40,"67. Eine Parthie alte, aber noch brauchbare Fensterflügel von verschiedenen Größen, in Holz und Bley; in No. 1629."
3323f44f-8cf2-52ca-a1e1-ceb8d4dc4818/a41,"66. Zwey noch stehende Kachelöfen, um billigen Preis; in No. 25 in der St. Jo-"
3323f44f-8cf2-52ca-a1e1-ceb8d4dc4818/a42,"65. Zwey runde gute Fässer, zusammen 36 Saum haltend, um billigen Preis zu verkaufen oder gegen neuen Wein zu verNo. 372 zu erfragen. 4."
3323f44f-8cf2-52ca-a1e1-ceb8d4dc4818/a43,64. Zwey so viel als neue ovale Weinfässer von 3½ à 4 Saum; bey ein. Ecken
3323f44f-8cf2-52ca-a1e1-ceb8d4dc4818/a44,"63. Ein junger Doggenhund, 11 à 12 Wo. chen alt, von schönster Art mit doppelter Nase, doppelten Sporren und sonst schön ezeichnet, um sehr biligen Preis"
3323f44f-8cf2-52ca-a1e1-ceb8d4dc4818/a45,"62. Bey Unterzeichneter sind immer schöne Naturund Fantaisie-Blumen, Brautund Todtenkränze, schöne gestickte Krä gen und Pellerines zu haben, womit sich höflichst empfiehlt Wittwe Tollmann, bey der Rheinbrucke."
3323f44f-8cf2-52ca-a1e1-ceb8d4dc4818/a46,"61. Ein so viel als neues Küchekästlein, eine zweischläfrige Bettlade und ein einthüriger Kleiderschrank, um biligen"
3323f44f-8cf2-52ca-a1e1-ceb8d4dc4818/a5,"18. In No. 80 in der St. Johann-Vorstadte 2 Losamenter an ehrbare Leute, sogleich oder auf Weihnachtfronfasten zu beziehen."
3323f44f-8cf2-52ca-a1e1-ceb8d4dc4818/a6,"17. In No. 1075 am Bäumlein: Ein Losament, bestehend in Stube und Nebenkammer, Küche, Platz im Keller und Estrich, auf Weihnachtfronfasten; zu erfragen in No. 7, kl. Basel."
3323f44f-8cf2-52ca-a1e1-ceb8d4dc4818/a7,"16. Nahe am Bäumlein: Ein kleines möblirtes Zimmer im ersten Stock, für eine Person, um billigen Zins; ebenallda ein kleines Losament, auf Weihnachtfronf."
3323f44f-8cf2-52ca-a1e1-ceb8d4dc4818/a8,10. Zwey wohlbedeckte Meßhäuser.
3323f44f-8cf2-52ca-a1e1-ceb8d4dc4818/a9,"9. In No. 299 an der Webergasse, an einer angenehmen Lage in der kl. Stadt: Ein schönes helles Losament, eine Stege hoch, bestehend in 2 heizbaren Zimmern, heller Küche mit ablaufendem Wasserstein, Kammer, alles auf einem Boden; Platz zu Holz und im Keller, und was der Augenschein noch weiter zeigen wird, an honnete und stille Leute, sogleich oder auf Weihnachtfronfasten zu beziehen"
3c8f2297-9d50-58b5-82c3-cb4f933540f9/a0,"Den 29. dito bey St. Peter: Herr Heinrich Wohnlich, der Waagmeister"
3c8f2297-9d50-58b5-82c3-cb4f933540f9/a1,"Den 27. dito bey St. Alban: Herr Christof Heußler, der Bleicher."
3c8f2297-9d50-58b5-82c3-cb4f933540f9/a10,4. Ein schöne Chaise.
3c8f2297-9d50-58b5-82c3-cb4f933540f9/a11,"3. Drey Commisflinten, sehr schön und probhaltig."
3c8f2297-9d50-58b5-82c3-cb4f933540f9/a12,2. Eine Waage mit hölzernen Schalen und 175 Pfund Gewicht; in No. 352 in der Spahlen-Vorstadt.
3c8f2297-9d50-58b5-82c3-cb4f933540f9/a13,"1. Schöne Dessertund Tafelmesser in Ebenholz, Elfenbein und Perlmutter, im Fabrikpreis; in Commission in No. 1631"
3c8f2297-9d50-58b5-82c3-cb4f933540f9/a14,"3. Freywillige Versteigerung. Montags den 13. Oktober wird in der Behausung No. 272 beym Bläsythor, dem Bläserhof gegenüber, freywillig und gegen sogleich baare Bezahlung aufgerufen und versteigert werden: Allerhand Hölzenwerk, als: einund zweythürige Kästen, Tische, Waschgeschirr, in Eisen gebunden; eine schöne Optit mit vielen auserlesenen Darstellungen; ferner schönes Zinnengeschirr, einige kupferne Kessel und ein großer eiserner Mörser. Mit der Gant wird präzis 1 Uhr ange. fangen. Weiß, Gerichtsamtmann."
3c8f2297-9d50-58b5-82c3-cb4f933540f9/a15,"2. Die im letzten Wochenblatt auf den 6. Oktober angekündigte Oser'sche Gant wird zu mehrerer Bequemlichkeit der Käufer nicht im Haus der Erblasserin, sondern auf E. E. Zunft zu Schmieden abgehalten werden, und bestehen die zu vergantenden Gegenstände in Gold Silber und Prätiosen, schönem Reisten. tuch sammt Kölsch, neuem und älterem Plunder, Bettwerk, Kästen, Kommoden, Sekretär, gepolsterten und andern Sesseln, Lehnstühlen, Pendules Spiegeln, allerhand Geschirr, großen und kleinen Fässern, wie auch noch vielen andern hausräthlichen Gegenständen. Der Tag, an welchem die Fässer im Haus vergantet werden sollen, wird in künftigem Wochenblatt bestimmt werden."
3c8f2297-9d50-58b5-82c3-cb4f933540f9/a16,"1. Heute Donnerst. d. 2. Okt. 1834, Morgens um 10 Uhr, wird in dem Gerichtssaale des Bezirks Basel unter gewöhnlicen vor der Gant zu eröffnenden Bedingnissen gerichtlich versteigert werden: Die in die Fallimentsmasse von Niklaus Benedikt Siegfried, dem Müller, gehörige Mahlmühle, die Drakenmühle genannt, mit der sogenannten Halbscheid u. der Stallung hinter der Rößlinmühle, beyde in der mindern Stadt, und zwar die Mühle mit No. 302 bezeichnet, neben dem Teich und dem Klingenthal, die Stallung mit No. 303 A. bezeichnet, an Herrn Merians Mühle stoßend. Wegen Besichtigung dieser Liegenschaftf beliebe man sich in der Behausung selbst anzumelden. Gerichtschreiberey Basel."
3c8f2297-9d50-58b5-82c3-cb4f933540f9/a17,"36. Wer Landkarten zu illuminiren versteht und unbeschäftigt ist, kann im Berichthaus erfahren, wo für ihn eine angenehme Beschäftigung wäre."
3c8f2297-9d50-58b5-82c3-cb4f933540f9/a18,"35. Unterzeichnete macht E. E. Publikum bekannt, daß sie das Deckensteppen wieder angefangen hat. Sie empfiehlt sich zu geneigtem Zuspruch. Susanna Raufmann, St. Leonhardsber-"
3c8f2297-9d50-58b5-82c3-cb4f933540f9/a19,"34. Der Unterzeichnete macht E. E. Publikum bekannt, daß er von nun an Geldanlagen und Schuldbetreibungen aller Art im Bezirke Rheinfelden zur Besorgung übernehme, und durch Pünktlichkeit das Zutrauen sich erwerben wird. . F. Schröter, Amtschreiber von Rheinfelden."
3c8f2297-9d50-58b5-82c3-cb4f933540f9/a2,"Frau Anna Katharina Frauiger, Wittwe . von Meister Joh. Heinrich Schaub sel., von Buus, Kanton Basel-Landschaft-"
3c8f2297-9d50-58b5-82c3-cb4f933540f9/a3,Den 25. Sept. auf dem allgem. Gottesacker des Münsters:
3c8f2297-9d50-58b5-82c3-cb4f933540f9/a4,"1. Im Gerbergäßlein: Ein helles Stübchen für eine Frau, sogleich zu beziehen."
3c8f2297-9d50-58b5-82c3-cb4f933540f9/a5,"9. So eben ist ein 5 1/2oktapiges Aeolotikon aus Nürnberg zum Verkauf hier angekommen, dasselbe ist gut und elegant gearbeitet und eignet sich vorzüglich zum Gesang. Die verehrlichen Herren Musikliebhaber können dieses Instrument alle Morgen von 8 bis 12 Uhr besichtigen bey Rudolf Gaß, No. 180 am Herbergsberg."
3c8f2297-9d50-58b5-82c3-cb4f933540f9/a6,8. Von einer bezogenen Parthie 1ste Qualität Neuenburger Champagner-Wein wird in No. 1590 auf der Eisengasse zum kostenden Preis von 16 Btz. pr. Bouteille abgegeben.
3c8f2297-9d50-58b5-82c3-cb4f933540f9/a7,"7. Ein neues starkes Fügbloch mit Eisen, 5 1/2 Schuh lang; in No. 14 vor dem Niehenthor."
3c8f2297-9d50-58b5-82c3-cb4f933540f9/a8,"6. Chez Mr. Kipwyiten, fossé St. Léonard, on peut avoir le recueuil des 200 cantiques de Mr. Malan, à Biz. 10."
3c8f2297-9d50-58b5-82c3-cb4f933540f9/a9,5. Eine noch gut im Stande befindliche Exerzier-Weste.
474d9c4b-511e-57ad-9faa-21ba3ef31299/a0,"10. Nachricht an den Einsender eines Artikels, betreffend die Aufstellung von Kistchen zur Einsammlung kleinerer Gaben für die Wasserbeschädigten: Der Aufsatz ist sammt der beygefügten Gabe an die Commission mitgetheilt worden, weil es der Unterzeichneten wünschenswerth scheint, daß alle Maßregeln zur Sammlung von Gaben von dieser geleitet werden. Die Redaktion."
474d9c4b-511e-57ad-9faa-21ba3ef31299/a1,"6. n e ig e. Es wird E. E. Publikum hiemit angezeigt, daß das Wochenblatt von nun an, die Wintermonate hindurch, nicht früher als um sieben Uhr kann abgeholt werden. Das Berichthaus."
474d9c4b-511e-57ad-9faa-21ba3ef31299/a10,"12. In der Spahlen-Vorstadt ist Donnerstags den 18. September eine Vorstecknadel mit schwarzem Knopf und goldenem Stiel verloren worden; der ehrliche Finder ist ersucht, solche gegen eine Erkenntin"
474d9c4b-511e-57ad-9faa-21ba3ef31299/a11,"7. Der Unterzeichnete macht es sich zur angenehmen Pflicht, E. E. Publikum anzuzeigen, daß die allgemeine See-Assekuranz-Gesellschaft auf den eingehenden Prämien einen Nachlaß von zehn Prozent (vom 1. September an gerechnet) gestattet, und daß diese Vergutung an die betreffenden Herren Assekurirten am Ende jeden Semesters gegen Bescheinigung geschehen solle. Basel, am 20. September 1834. Herzog, Sohn, Rotar und Agent dieser Gesellschaft."
474d9c4b-511e-57ad-9faa-21ba3ef31299/a12,"3. n e ig e. Da nach den bevorstehenden jährlichen Promotionen wieder neue Schüler in die untere Elementarklasse der Zeichnungsschule im markgrasischen Hofe werden aufgenommen werden, so sind die verehrlichen Eltern, welche gesonnen sind, ihre Knaben in diese Anstalt eintreten zu lassen, ersucht, dieselben im Laufe dieser und der künftigen Woche, des Nachmittags von 1 bis 2 Uhr bey dem Vorsteher der Commission, Hrn. Prof. Rud. Merian, No. 1448 an der untern Freyenstraße, einzuschreiben. Junge Handwerker, welche die ihnen zur Fortbildung gegebene Gelegenheit, während des kommenden Winters an allen Wochentagen von 4-8 Uhr Abends in einem besondern Saale nach einer Auswahl von Vorlagen unentgeldlich zu zeichnen, benutzen wollen, haben sich gleichalls bey Hrn. Prof. Merian zu melden. Den 2. Oktober 1834. Die Commission."
474d9c4b-511e-57ad-9faa-21ba3ef31299/a13,"11. Sonntags den 21. September hat ein Kind von der Schützenmatte bis zum Spahlenthor ein blauseidenes Halstüchlein verloren; der ehrliche Finder ist ersucht, solches gegen Erkenntlichkeit im Beris ben. haus abz hi"
474d9c4b-511e-57ad-9faa-21ba3ef31299/a14,10. Letztere Woche ist bey Unterzeichnetem eine Knabenkappe liegen geblieben; ders Eigenthümer kann sie gegen das Einschreibgeld abholen. B. 3
474d9c4b-511e-57ad-9faa-21ba3ef31299/a15,"9. Samstags den 20. September, Abends, ist ein brauner seidener Regenschirm von der Gerbergasse bis an die Post verloren worden; der ehrliche Finder ist ersucht, denselben gegen Belohnung in No. 236 bey der St Peters-Kirch"
474d9c4b-511e-57ad-9faa-21ba3ef31299/a16,"2. n e ig e. Samstags den 4. Oktober, um halb 3 Uthr, wird in dem Foyer des neuen Theaters eine allgemeine Sitzung der Herren Actionärs Statt finden, welcher zahlreich beyzuwohnen dieselben hiemit höflich eingeladen werden. Die Commission zur Erbauung des neuen Theaters."
474d9c4b-511e-57ad-9faa-21ba3ef31299/a17,"8. Bey dem Sonntags den 21. September vor dem Bläsythor vorgefallenen Unglück hat ein zu Hülfe Geeilter einen Spazierstock von Pfefferrohr verloren; der rediche Finder ist höflich ersucht, denselben in No. 151 am Fischmarkt abzugeben, wogegen er einen andern Stock, der unrecht zugefallen ist, wieder in Empfang nehmen kann."
474d9c4b-511e-57ad-9faa-21ba3ef31299/a18,7. Ein C-Clarinet; der Finder erhält für die Zurückgabe ein gutes Trinkgeld.
474d9c4b-511e-57ad-9faa-21ba3ef31299/a2,"4 T s. 9. Le soussigné l'honneur de prévenir le publie qu'il demeure à présent Mont St. Paul No. 488, au second étage, oüil continue à donner des lecons de francais, ainsi que d'autres langues et sciences. E. Pon ru."
474d9c4b-511e-57ad-9faa-21ba3ef31299/a3,"8. Da ungeachtet der Bekanntmachung v. 2. September viele Besitzer von Aetien vom 2ten Anleihen des Standes Ury v. Jahr 1828. die ihnen mit 1°. September dieses Jahres gutkommende Zinse nicht bezogen haben, so werden dieselben wiederholt in Kenntniß gesetzt, daß diese Zinse täglich bey mir gegen Vorzeigung der Actien enthoben werden können. Die Besitzer der durch das Loos zur Rückzahlung bestimmten Actien N. 140 & N. 144 vom 1ten Anleihen des Standes Ury von 1819. werden ebenfalls wiederholt ersucht, Kapital und treffenden Zins gegen Aushändigung der Actien bey mir zu beziehen. Em. La Roche, Sohn, in No. 553."
